,Unnamed: 0,attraction,주소,위도,경도,tag
353,353,수락산 당고개지구 공원,서울특별시 노원구 상계로 273,37.6687552242,127.0758064644,#공원#관광지#당고개공원#배드민턴#복합문화시설#산책#산책길#산책하기#산책하기좋은곳#수락산공원#수락산당고개공원#수락산인공암벽장#열린문화공간#인공암벽장#휴식공간#휴식여행#휴식하기#휴식하기좋은곳
354,354,공덕동 족발 골목,서울특별시 마포구 임정로21길 12-4(신공덕동),37.5444202509,126.9531378467,#가족과함께#골목길여행#골목여행#공덕시장#관광지#돼지고기#마포구가볼만한곳#마포구맛집#마포족발골목#맛집골목#먹자골목#서울골목맛집#숨은맛집#시장족발골목#연인과함께#오향족발#전국맛집#족발거리#족발골목#체험#한양족발
355,355,서울창포원,서울특별시 도봉구 마들로 916,37.6893801026,127.0481278444,#가족과함께#가족나들이#걷기길#관광지#붓꽃#생태관광#서울창포원#식물원#아이와함께#이색체험#자연#자연관광지#자연속으로#자연여행#자연좋은곳#자연풍경#자연환경#창포원#체험학습#휴식여행#휴식하기#휴식하기좋은곳#힐링
356,356,아현동 전골목,서울특별시 마포구 굴레방로9길 17(아현동),37.5567327368,126.9547068001,#가족과함께#골목시장#관광지#김치전#맛집탐방#먹자골목#숨은맛집#시장음식#전골목#전국맛집#전통시장#체험#친구와함께#해물파전
357,357,도안사,서울특별시 노원구 덕릉로145길 99(상계동),37.6838730841,127.0854384871,#108#108산사#108산사순례#관광지#도선사#도안사#불교#불교문화#사찰#사찰여행#송암사#수도권#수락산도안사#수암사#역사#자연좋은곳#자연환경#전통사찰#종교#평화의불#한국불교#휴식공간#휴식여행#휴식하기#휴식하기좋은곳
358,358,송암사,서울특별시 노원구 덕릉로145길 101(상계동),37.682351097,127.0886465712,#관광지#노원구사찰#도선사#도안사#동막골유원지#불교#불교문화#사찰#사찰여행#서울사찰#수락산사찰#수암사#역사#자연좋은곳#자연환경#전통사찰#종교#한국불교#휴식공간#휴식여행#휴식하기#휴식하기좋은곳
359,359,마포대교,서울특별시 마포구 마포동,37.5364709722,126.9418446559,#걷기#관광지#데이트코스#도심여행#드라이브여행#마포대교#마포대교야경#산책하기좋은곳#서울마포대교#야간드라이브#야경좋은곳#야경투어#여의도한강공원#연인과함께#친구와함께#한강공원#한강다리#한강야경
360,360,키즈오토파크,서울특별시 광진구 능동로 216(능동),37.5493607781,127.0762931559,#관광지#교육여행#교육체험#교통안전#도로교통안전체험#서울어린이대공원#아이가_좋아하는_여행#아이와함께#안전체험#어린이교통안전#이색체험#체험#체험교육#체험프로그램#체험학습#키즈오토파크#휴식공간#휴식여행#휴식하기#휴식하기좋은곳
361,361,순명비유강원석물,서울특별시 광진구 능동로 216,37.54883584,127.0763931608,#관광지#역사#역사공부#역사관광지#역사를품은곳#역사문화#역사문화재#역사속#역사속으로#역사유적#역사유적지#역사이야기#역사탐험
362,362,신선경과 류인호 묘역,서울특별시 송파구 동남로 263(오금동),37.5027894247,127.1327087891,#관광지#교과서속여행#신선경과류인호묘역#아이와함께#역사#역사공부#역사를품은곳#역사문화재#역사속#역사속으로#역사유적#역사유적지#역사이야기#역사탐방#역사탐험#조선양반묘#조선전기무덤양식
363,363,수암사,서울특별시 노원구 상계동 산153-1,37.676323953,127.0849276385,#관광지#광운대스케이트장#광운대아이스링크#불교#불교문화#사찰#사찰여행#실내스케이트장#역사#자연좋은곳#자연환경#전통사찰#종교#한국불교#휴식공간#휴식여행#휴식하기#휴식하기좋은곳
364,364,방이동 생태경관 보전지역,서울특별시 송파구 동남로 397(방이동),37.5120857057,127.1403911599,#관광지#방이동생태경관보전지역#방이습지#생태#생태습지#수도권#야생조류관찰#자연#자연관광#자연속으로#자연여행#자연좋은곳#자연풍경#자연환경
365,365,고덕동 생태경관 보전지역,서울특별시 강동구 고덕동 396번지 일대,37.5670267098,127.1493110052,#고덕동생태경관보전지역#관광지#산책하기좋은곳#생태체험#생태학습#서울가볼만한곳#서울여행#수도권#자연#자연속으로#자연여행#자연좋은곳#자연풍경#자연환경#체험#한강공원
366,366,양재천 생태공원,서울특별시 서초구 바우뫼로12길(양재동),37.465683562,127.0306357916,#강남양재천#관광지#나들이#당일치기여행#도심생태공원#도심여행#서울하천#서초구공원#양재천#양재천공원#양재천생태공원#자연#자연&숲#자연좋은곳#휴식공간#휴식하기좋은곳#힐링
367,367,헌인릉 생태경관보전지역(오리나무림),서울특별시 서초구 헌인릉길 34,37.4642652042,127.0819811618,#관광지#나들이#당일치기여행#생태관광#수도권#오리나무림#자연#자연&숲#자연좋은곳#헌인릉생태경관보전지역#힐링
368,368,잠실한강공원,서울특별시 송파구 한가람로 65(잠실동),37.5210783227,127.0969170819,#걷기길#관광지#나들이#도심여행#수도권#야경투어#연인과함께#자전거여행#잠실한강공원#조깅#친구와함께#피크닉#한강시민공원잠실지구#휴식공간#휴식여행#휴식하기#휴식하기좋은곳
369,369,키자니아 서울,서울특별시 송파구 올림픽로 240,37.511068396,127.0981394766,#관광지#도심여행#미세먼지_피하는_실내여행#실내여행지#아이가_열광하는_여행#아이가_좋아하는_여행#아이와함께#아이직업체험#이색체험#직업체험#체험#체험관광#키자니아#테마파크
370,370,중명전,서울특별시 중구 정동길 41-11(정동),37.5666207957,126.9725215638,#가족여행#고종황제편전#관광지#교과서속여행#근대문화유산#대한제국궁궐#대한제국편전#도심여행#상설전시#아이와함께#역사#외국인사교클럽#유명건물#을사늑약장소#전통&역사문화체험#중명전#체험학습#친구와함께#헤이그특사파견#황실도서관
371,371,와룡공원,서울특별시 종로구 와룡공원길 192,37.5912265856,126.9901581479,#가족들과 함께#관광지#근린공원#나들이코스#도시자연공원#산책코스#산책하기좋은곳#서울의공원#와룡공원#와룡근린공원#종로구
372,372,서래마을,서울특별시 서초구 반포동,37.496343309,126.9981601041,#관광지#남녀노소#도심여행#마포서래마을#문화#산책하기#산책하기좋은곳#서래마을#서울프랑스학교#연인과함께#유럽풍식당#이색거리#주한프랑스학교#체험#친구와함께#커플데이트#프랑스마을#프랑스식당
373,373,개봉 유수지,서울특별시 구로구 개봉동(개봉동),37.4922691511,126.8634058253,#가족과함께#공원#관광지#산책로#산책하기좋은곳#아침운동#연인과함께#친구와함께#휴식공간#휴식하기#휴식하기좋은곳
374,374,온수도시 자연공원(잣절공원),서울특별시 구로구 고척로3길 86-52(오류동),37.5009649129,126.8381773249,#가족과함께#가족체험#가족체험학습#공원#관광지#도시자연공원#반딧불이#아이와함께#자연공원#자연생태#자연체험#자연학습#자연환경
375,375,한강시민공원 망원지구(망원한강공원),서울특별시 마포구 마포나루길 467,37.552398926,126.8999035848,#걷기길#관광지#나들이#도심여행#망원한강공원#산책길#산책하기#산책하기좋은곳#야경투어#연인과함께#자전거여행#조깅#친구와함께#피크닉#한강시민공원망원지구
376,376,파리공원,서울특별시 양천구 목동동로 363(목동),37.5345394834,126.8770978335,#걷기길#관광지#나들이#서울도심여행#아이와함께#연인과함께#자연#주말추천여행지#친구와함께#파리공원#힐링
377,377,봉화산근린공원,서울특별시 중랑구 봉화산로45길(묵동),37.610609504,127.0922455148,#공원#관광지#근린공원#산책길#산책코스#산책하기좋은곳#자연환경#휴식공간#휴식여행#휴식하기#휴식하기좋은곳#힐링&명상#힐링산책
378,378,매헌 시민의 숲,서울특별시 서초구 매헌로 99(양재동),37.473038377,127.0369572316,#걷기길#관광지#나들이#도심여행#산책길#산책하기#산책하기좋은곳#양재시민의숲#연인과함께#자연#자연좋은곳#자연환경#주말추천여행지#친구와함께#힐링
379,379,은곡마을공원,서울특별시 강남구 세곡동 369-3,37.4681123124,127.1004821483,#관광지#근린공원#드라마촬영장소#세곡동공원#은곡마을공원
380,380,인왕산,서울특별시 종로구 인왕산로1길 29(사직동),37.5735670596,126.9640832471,#관광지#등산#사직공원#서울산#수도권#수도권산#인왕산#인왕산도#인왕제색도#자연#자하문#트레킹
381,381,관악산,서울특별시 관악구 관악로(신림동),37.4484036407,126.9540987991,#관광지#관악산#관악산등산코스#관악산자연공원#관악산코스#등산#서울근교등산#서울근교등산#서울등산코스#수도권#자연#자연좋은곳#자연풍경#자연환경#휴식공간#휴식하기좋은곳#힐링#힐링여행
382,382,불암산,서울특별시 노원구 덕릉로130가길 22,37.672563339,127.088246888,#가족여행#관광지#당일치기여행#등산#등산로#불암산#사계절#서울근교여행#아이와함께#연인과함께#자연#자연좋은곳#친구와함께#힐링&휴양여행
383,383,정암사,서울특별시 노원구 덕릉로94길 127(중계동),37.661911741,127.0849474931,#관광지#노원구뷰#노원구사찰#도심여행#불교#불교문화#불암산등반#불암산사찰#불암산정암사#사찰#사찰여행#산사#아미타칠전도#역사#예념미타도량참법#자연좋은곳#자연환경#전통사찰#정암사#종교#한국불교#휴식공간#휴식여행#휴식하기#휴식하기좋은곳
384,384,세검정 터 (구 세검정),서울특별시 종로구 세검정로 244,37.6009110235,126.9596884289,#관광지#역사#역사공부#역사관광지#역사를품은곳#역사문화재#역사속#역사속으로#역사여행#역사유적#역사이야기#역사탐방#역사탐험
385,385,용산가족공원,서울특별시 용산구 서빙고로 185,37.520106972,126.9845717812,#가족공원#가족과함께#가족여행#걷기여행#관광지#나들이#당일치기여행#반려동물동반여행지#사계절#서울공원#서울근교여행#수도권반려동물여행지#아이와함께#연인과함께#용산가족공원#용산공원#용산미군기지#친구와함께#태극기공원#피크닉#힐링#힐링&휴양여행
386,386,홍릉숲,서울특별시 동대문구 회기로 57(청량리동),37.5924523515,127.0406812854,#가볼래터#가족여행#관광지#꽃여행#당일치기여행#데이트코스#봄꽃여행#서울근교여행#수목원#아이와함께#연인과함께#자연#주말추천여행지#친구와함께#홍릉수목원#휴양여행#힐링
387,387,개운사(서울),서울특별시 성북구 개운사길 73,37.5899857439,127.0280213987,#개운사#관광지#불교#불교문화#불교사찰#사찰#사찰여행#역사#자연속으로#자연환경#종교#한국불교#휴식공간#휴식여행#휴식하기#휴식하기좋은곳
388,388,도선사(서울),서울특별시 강북구 삼양로173길 504(우이동),37.6552274686,126.989734146,#강북휴식공간#관광지#북한산도선사#불교#불교문화#불교사찰#사찰#사찰여행#서울사찰#서울사찰여행#역사#우이동도선사#우이동절#자연속으로#자연환경#종교#한국불교#휴식공간#휴식여행#휴식하기#휴식하기좋은곳
389,389,봉은사(서울),서울특별시 강남구 봉은사로 531,37.5158782211,127.0577485719,#가족여행#관광지#교과서속여행#당일치기여행#도심여행#봉은사#봉은사(서울)#사찰&산사#사찰여행#서울가볼만한곳#서울근교여행#서울명소#서울봉은사#아이와함께#역사#역사유적지#전통&역사문화체험#친구와함께#템플스테이
390,390,흥천사,서울특별시 성북구 흥천사길 29(돈암동),37.5982733298,127.0091617707,#관광지#불교#불교사찰#사찰#사찰여행#역사#자연속으로#자연좋은곳#자연환경#종교#한국불교#휴식공간#휴식여행#휴식하기#휴식하기좋은곳
391,391,화계사(서울),서울특별시 강북구 화계사길 117(수유동),37.6326415233,127.007322073,#강북사찰#관광지#국제선원#북한산둘레길#북한산화계사#불교#불교사찰#사찰#사찰여행#서울사찰#서울절#역사#우이동사찰#자연속으로#자연좋은곳#자연환경#종교#한국불교#휴식공간#휴식여행#휴식하기#휴식하기좋은곳
392,392,관악산 낙성대공원,서울특별시 관악구 낙성대로 77,37.4711316683,126.9602475997,#가족여행#강감찬#강감찬장군#관광지#관악산낙성대공원#교과서속여행#낙성대강감찬#낙성대공원#당일치기여행#서울근교여행#서울둘레길#서울둘레길5코스#아이와함께#역사#역사유적지#연인과함께#전통&역사문화체험#친구와함께
393,393,흥인지문,서울특별시 종로구 종로 288(종로6가),37.5711931512,127.0095263952,#가족여행#관광지#교과서속여행#당일치기여행#서울근교여행#서울성곽#아이와함께#역사#역사공부#역사관광지#역사를품은곳#역사문화재#역사속#역사속으로#역사유적#역사유적지#역사이야기#역사탐방#역사탐험#전통&역사문화체험#친구와함께#한양도성#흥인지문
394,394,서울 풍납동 토성,서울특별시 송파구 풍납동,37.5375629524,127.1209255392,#가족여행#관광지#교과서속여행#당일치기여행#서울근교여행#서울풍납동토성#아이와함께#역사#역사공부#역사를품은곳#역사속#역사속으로#역사유적#역사유적지#역사탐험#전통&역사문화체험#친구와함께
395,395,국립서울현충원,서울특별시 동작구 현충로 210,37.5013561691,126.9732511193,#가족여행#관광지#교과서속여행#국가유공자#국군묘지#국군의날#국립서울현충원#근대문화유산#당일치기여행#독립유공자#서울국립묘지#서울근교여행#서울현충원#순국선역#아이와함께#역사#역사유적지#역사이야기#역사체험#역사탐방#추모공원#친구와함께#호국영령#호국정신#호국추모공원
396,396,사육신공원,서울특별시 동작구 노량진로 191,37.5134126693,126.9490779808,#가족여행#관광지#교과서속여행#노량진산책코스#당일치기여행#동작구공원#동작사육신공원#사육신#사육신공원#사육신묘#산책코스#산책하기좋은곳#서울근교여행#아이와함께#역사관광지#역사유적#역사유적지#전통역사문화체험#친구와함께#한강조망
397,397,"서울 헌릉(태종,원경왕후)과 인릉(순조,순원왕후) [유네스코 세계유산]",서울특별시 서초구 헌인릉길 36-10(내곡동),37.4653567754,127.0837087516,#가족여행#관광지#교과서속여행#서울헌릉과인릉#아이와함께#역사#역사공부#역사관광지#역사를품은곳#역사속#역사속으로#역사유적지#역사탐험#원경왕후릉#유네스코세계문화유산#유네스코세계유산#인릉#전통&역사문화체험#조선쌍릉#조선왕릉#조선합장릉#친구와함께#태종릉#헌릉#헌인릉
398,398,올림픽공원,서울특별시 송파구 올림픽로 424(방이동),37.5194456386,127.1224425827,#2024_여행가는달과함께하는_발도장여행지#88올림픽공원#sk핸드볼경기장#가족여행#걷기여행#관광지#나들이#나홀로여행#당일치기여행#데이트코스#도심여행#몽촌토성#사계절#서울근교여행#송파구공원#아이와함께#연인과함께#올림픽공원#잠실공원#조깅#친구와함께#피크닉
399,399,청와대 앞길,서울특별시 종로구 궁정동,37.5835410742,126.9737681926,#23_24한국관광100선#가족여행#관광지#나홀로여행#당일치기여행#도심여행#사계절#산책길#산책하기#산책하기좋은곳#서울근교여행#수도권#아이와함께#연인과함께#청와대#청와대앞길#체험#친구와함께#한국관광100선
400,400,대학로,서울특별시 종로구 대학로 104(동숭동),37.5802919622,127.002204582,#가족여행#관광지#나홀로여행#당일치기여행#대학로#데이트코스#도심여행#문화행사#사계절#상설공연#서울근교여행#아이와함께#연인과함께#체험#친구와함께#핫플레이스
401,401,서서울호수공원,서울특별시 양천구 남부순환로64길 20,37.5274172505,126.830063433,#가족여행#걷기여행#걷기좋은공원#관광지#나들이(피크닉)#당일치기여행#사계절#서서울호수공원#서울공원#아이와함께#연인과함께#자연미술관#친구와함께#피크닉#힐링&휴양여행
402,402,서울 명동성당,서울특별시 중구 명동길 74(명동2가),37.5633131117,126.9872814233,#관광지#교과서속여행#나홀로여행#도심여행#명동#명동거리#명동성당#명동천주교성당#미사#아이와함께#역사#역사공부#역사관광지#역사를품은곳#역사문화재#역사속#역사속으로#역사유적지#역사이야기#역사탐방#역사탐험#크리스마스
403,403,성락원(서울),서울특별시 성북구 선잠로2길 47(성북동),37.5965039153,126.9993682695,#가족과함께#관광지#아이와함께#역사#역사공부#역사를품은곳#역사문화재#역사속#역사속으로#역사이야기#역사탐험#연인과함께#자연환경#전통정원
404,404,국회의사당,서울특별시 영등포구 의사당대로 1(여의도동),37.5319710006,126.9142167446,#가족체험여행#관광지#교과서속여행#국회어린이박물관#국회의사당#국회체험#대한민국국회#도심여행#수도권#아이와함께#여의도국회의사당#우리나라국회#전시관#체험학습
405,405,서울 양천고성지,서울특별시 강서구 가양동,37.5740425776,126.8408278075,#고성지#관광지#궁산근린공원#궁산둘레길#궁산역사문화둘레길#궁산유적지#사적#양천고성#역사#역사공부#역사관광지#역사를품은곳#역사문화재#역사속#역사속으로#역사여행#역사유적#역사유적지#역사이야기#역사탐방#역사탐험
406,406,수국사(서울),서울특별시 은평구 서오릉로23길 8-5,37.6159499573,126.9047680128,#가족여행#관광지#도심사찰#도심여행#불교#불교문화#사찰#사찰&산사#사찰여행#수국사#아이와함께#역사#자연환경#전통&역사문화체험#전통사찰#종교#템플스테이#한국불교#황금사찰#휴식하기좋은곳#힐링
407,407,망원정지,서울특별시 마포구 동교로8안길 23(합정동),37.549871528,126.9046921083,#관광지#기념물#망원정지#문화재#수도권#역사#역사공부#역사관광지#역사문화재#역사속#역사속으로#역사여행#역사유적#역사유적지#역사이야기#역사탐방#역사탐험
408,408,길동생태공원,서울특별시 강동구 천호대로 1291(길동),37.5413187204,127.1568388307,#가족체험여행#걷기길#관광지#길동생태공원#농촌체험#생태공원#생태관광지#서울공원#수도권#아이와함께#자연#자연좋은곳#자연체험
409,409,강동예찬시비,서울특별시 강동구 천호동,37.5426873535,127.120700414,#관광지#광나루#광진교#문화공간#문화명소#서울명소#애향심#애향심#역사를품은곳#역사속으로#역사여행#역사이야기#역사탐방#자연풍경#친구와함께#풍경좋은곳#한강#휴식공간#휴식하기좋은곳
410,410,서울 운현궁,서울특별시 종로구 삼일대로 464,37.5764588036,126.9871421746,#관광지#서울운현궁#수도권#아이와함께#역사#역사공부#역사관광지#역사를품은곳#역사문화재#역사속#역사속으로#역사여행#역사유적지#역사이야기#역사탐방#역사탐험#운현궁#전통역사
411,411,서울 몽촌토성,서울특별시 송파구 올림픽로 424,37.5209871362,127.1229758237,#가족여행#관광지#교과서속여행#몽촌박물관#몽촌역사관#몽촌토성#박물관#백제토성#수도권#아이와함께#역사#역사공부#역사관광#역사를품은곳#역사문화#역사문화재#역사속#역사속으로#역사여행#역사유적#역사유적지#역사유적지#역사이야기#역사탐험#올림픽공원#한성백제
412,412,서울 정릉(신덕왕후) [유네스코 세계유산],서울특별시 성북구 아리랑로19길 116,37.602350583,127.0063452451,#관광지#서울정릉#세계문화유산#수도권#아이와함께#역사#역사공부#역사를품은곳#역사문화재#역사속#역사속으로#역사여행#역사유적#역사유적지#역사탐험#유네스코세계문화유산#이성계후비#조선왕릉#현비강씨릉
413,413,63스퀘어,서울특별시 영등포구 63로 36,37.5198673186,126.9403285961,#63스퀘어#63아트#가족과함께#관광지#데이트코스#복합문화공간#서울가볼만한곳#시티투어#아이와함께#연인과함께#열린문화공간#전망좋은곳#휴식공간#휴식여행#휴식하기#휴식하기좋은곳
414,414,보라매공원,서울특별시 동작구 여의대방로20길 33,37.4929729132,126.9231614728,#걷기길#공군체험#관광지#동작구공원#동작노천수영장#동작보라매공원#반려견놀이터#보라매공원#산책길#산책하기#산책하기좋은곳#수도권#아이와함께#야간분수쇼#연중무휴#휴식공간#휴식여행#휴식하기#휴식하기좋은곳
415,415,여의도공원,서울특별시 영등포구 여의공원로 68 여의도공원관리사무소,37.5268578503,126.922293931,#c-47비행기전시관#관광지#꽃여행#데이트코스#복합문화공간#봄나들이#산책길#산책하기#산책하기좋은곳#서울근교여행#여의도공원#여의도광장#여의도문화마당#연인과함께#연중무휴#열린문화공간#영등포여의도공원#인생샷#한국전통의숲#휴식공간#휴식여행#휴식하기#휴식하기좋은곳
416,416,서울 신림동 민속순대타운,서울특별시 관악구 신림로59길 14(신림동),37.4833519091,126.9287890094,#골목식당#관광지#남녀노소#맛집#맛집골목#먹자골목#서울맛집#수도권#순대볶음#신림동맛집#신림동민속순대타운#신림동백순대#신림동순대타운#연인과함께#음식#이색거리#이색음식#친구와함께
417,417,조계사(서울),서울특별시 종로구 우정국로 55,37.5738701204,126.9818371759,#관광지#나홀로여행#불교#불교문화#사찰#산사#서울사찰#수도권사찰#역사#역사유적지#연중무휴#조계사(서울)#종교#종로사찰#한국불교#휴식공간#휴식여행#휴식하기#휴식하기좋은곳
418,418,숭례문,서울특별시 중구 세종대로 40,37.5599855058,126.9752992762,#2024_여행가는달과함께하는_발도장여행지#관광지#교과서속여행#국보#국보1호#남대문#서울가볼만한곳#수도권#숭례문#아이와함께#역사#역사문화재#역사여행#역사유적지#역사체험
419,419,쌈지길,서울특별시 종로구 인사동길 44,37.5743173457,126.9848924403,#관광지#남녀노소#데이트장소추천#복합문화공간#쇼핑거리#수도권#쌈지길#열린문화공간#이색거리#인사동#인사동쌈지길#체험#친구와함께#커플데이트#핫플레이스
420,420,서대문독립공원,서울특별시 서대문구 통일로 251(현저동),37.5766554381,126.9556450402,#걷기길#관광지#교과서속여행#서대문독립공원#수도권#아이와함께#역사#연중무휴
421,421,낙산공원,서울특별시 종로구 낙산길 41(동숭동),37.5805725621,127.0065125148,#2024_여행가는달과함께하는_발도장여행지#가족여행#관광지#나들이#낙산#낙산공원#데이트코스#드라이브여행#서울야경#성곽걷기#수도권#아이와함께#야간관광100선#연인과함께#종로공원#체험학습#친구와함께#힐링
422,422,홍지문 및 탕춘대성,서울특별시 종로구 홍지동,37.5985196107,126.9582886241,#가족여행#관광지#문화재#서울여행#서울특별시유형문화재#역사#역사공부#역사관광지#역사를품은곳#역사문화재#역사속#역사속으로#역사유적#역사이야기#역사탐험#연중무휴#탕춘대성#홍지문
423,423,탑골공원,서울특별시 종로구 종로 99,37.5710594522,126.9883005554,#가족여행#관광지#나들이#드라이브여행#수도권#아이와함께#주말추천여행지#친구와함께#탑골공원
424,424,최순우 옛집,서울특별시 성북구 성북로15길 9(성북동),37.5929960083,127.0003849431,#관광지#근대한옥#기념관#아이와함께#역사#역사문화재#역사속#역사속으로#역사이야기#역사탐방#역사탐험#한옥집#휴식공간#휴식여행#휴식하기#휴식하기좋은곳
425,425,천간사,서울특별시 은평구 불광로10길 20-8(불광동),37.6173975381,126.9341958425,#관광지#불교#불교문화#사찰#사찰여행#수도권#역사#전통사찰#종교#천간사#한국불교#휴식공간#휴식여행#휴식하기#휴식하기좋은곳
426,426,아시아공원,서울특별시 송파구 올림픽로 44,37.5100820131,127.0767025661,#관광지#근린공원#산책길#산책하기#산책하기좋은곳#서울종합운동장#송파근린공원#송파문화예술회관#아시아공원#아시아근린공원#아시아선수촌공원#자연환경#휴식공간#휴식여행#휴식하기#휴식하기좋은곳
427,427,남산 팔각정,서울특별시 중구 예장동 8-1,37.5516394747,126.9876206116,#관광지#남산#남산N서울타워#남산셔틀버스#남산순화버스#남산케이블카#남산타워#남산팔각정#데이트#산책하기좋은곳#서울데이트코스#서울야경#연인과함께#연중무휴#전망좋은곳#커플데이트#팔각정#휴식공간#휴식여행#휴식하기#휴식하기좋은곳
428,428,남산 야외식물원,서울특별시 용산구 소월로 323,37.5415658115,126.9969033844,#가족여행#관광지#남산야외식물원#남산타워#데이트코스#도심여행#사계절#수도권#야외식물원#연인과함께#연중무휴#자연#자연쉼터#자연좋은곳#친환경여행#힐링
429,429,황학정,서울특별시 종로구 사직로9길 15-32(사직동),37.5776027007,126.9640359154,#관광지#궁술#서울여행#역사#역사공부#역사관광지#역사관광지#역사를품은곳#역사문화관광#역사문화재#역사속#역사속으로#역사여행#역사유적#역사유적지#역사이야기#역사탐방#역사탐험#연습장#황학정
430,430,건청궁,서울특별시 종로구 사직로 161(세종로),37.5774168614,126.9779874266,#경복궁#관광지#명성황후#역사#역사공부#역사관광지#역사를품은곳#역사문화관광#역사문화재#역사속#역사속으로#역사여행#역사유적#역사유적지#역사이야기#역사탐방#역사탐험
431,431,세종로공원,서울특별시 종로구 세종대로 지하 189,37.5734839509,126.9760710456,#걷기여행#관광지#도심여행#사계절#산책길#산책하기#산책하기좋은곳#세종로공원#수도권#아이와함께#연인과함께#휴식공간#휴식여행#휴식하기#휴식하기좋은곳
432,432,자생식물학습장,서울특별시 종로구 창경궁로 185(와룡동),37.5776782272,126.9938554166,#가족여행#고궁#관광지#교과서속여행#꽃여행#사계절#수도권#실내여행지#아이와함께#연인과함께#자생식물학습장#자연#전시관#체험학습#친환경여행
433,433,현대원서공원,서울특별시 종로구 창덕궁길 19,37.5783697191,126.9886308739,#공원#관광지#도시공원#도심공원#북촌공원#산책하기좋은곳#약속의장소#연인과함께#자연환경#종로공원#종로휴식공간#현대건설#현대그룹#현대원서공원#휴식공간#휴식여행#휴식하기#휴식하기좋은곳
434,434,대원군별장 (석파정),서울특별시 종로구 창의문로11길 4-1,37.5991223247,126.9586719057,#관광지#대원군별장#대원군별정#부암동#서울미술관#석파정#수도권#역사#역사공부#역사관광지#역사를품은곳#역사문화재#역사속#역사속으로#역사여행#역사유적지#역사이야기#역사탐방#역사탐험
435,435,윌리엄해밀턴쇼 동상,서울특별시 은평구 응암로 376(녹번동) 부근,37.6056986983,126.9229971951,#공원#관광지#동상#아이와함께#역사#역사공부#역사관광지#역사를품은곳#역사문화재#역사속#역사여행#역사이야기#역사탐방#전쟁역사#한국전쟁
436,436,의열사(용산),서울특별시 용산구 효창원로 177-18,37.5452647296,126.9605427036,#관광지#애국선열사당#역사#역사공부#역사관광지#역사를품은곳#역사문화재#역사속#역사속으로#역사여행#역사유적#역사유적지#역사이야기#역사탐방#역사탐험#용산의열사#효창공원#효창공원의열사#효창원
437,437,구룡산(서울),"서울특별시 서초구 염곡동, 강남구 개포동",37.4690781677,127.0615995465,#관광지#구룡산#산#수도권#자연#자연좋은곳#자연환경#트레킹#휴식여행#휴식하기좋은곳
438,438,전통주갤러리,서울특별시 종로구 북촌로 18,37.5784557709,126.9858672342,#관광지
439,439,한복남,서울특별시 종로구 사직로 133-5,37.5762891312,126.9733212169,#관광지#남녀노소#사진찍기#사진촬영#연인과함께#이색체험#전통한복#체험#체험프로그램#한복대여점#한복체험#힐링여행
440,440,남산서울타워 한복문화체험관,서울특별시 용산구 남산공원길 105(용산동2가),37.5511312042,126.9878594933,#관광지#데이트장소추천#미세먼지_피하는_실내여행#사진여행#사진찍기좋은곳#서울데이트#전통예술#체험#친구와함께#커플데이트#한복문화체험관#한복체험
441,441,고촌홀(제약박물관),서울특별시 서대문구 충정로 8,37.5597464264,126.9631392793,#건강식#건강여행#고촌홀#관광지#근대산업유산#남녀노소#산업관광#산업관광지#수도권#아이와함께#역사문화관광#이색체험#전시관#제약박물관#종근당#체험프로그램#체험학습
442,442,동대문디자인플라자(DDP),서울특별시 중구 을지로 281(을지로7가),37.5675991318,127.009948681,#19_20한국관광100선#2024_여행가는달과함께하는_발도장여행지#21_22한국관광100선#23_24한국관광100선#DDP#관광지#동대문디자인플라자#문화콘텐츠#복합문화공간#산업관광#산업관광지#수도권#아이와함께#야간관광100선#연인과함께#전시관#체험학습#친구와함께#패션쇼#한국관광100선
443,443,백인제가옥,서울특별시 종로구 북촌로7길 16(가회동),37.5804416194,126.9840701194,#관광지#근대한옥#문화재#백인제가옥#수도권#역사#역사공부#역사관광지#역사를품은곳#역사문화재#역사속#역사속으로#역사여행#역사유적#역사유적지#역사이야기#역사탐험
444,444,롯데월드타워 서울스카이,서울특별시 송파구 올림픽로 300,37.5136209882,127.1042832896,#2024_여행가는달과함께하는_발도장여행지#23_24한국관광100선#가족여행#경치좋은곳#관광지#롯데월드#롯데월드타워#롯데월드타워서울스카이#사계절#서울#서울데이트장소#서울스카이#수도권#실내여행지#아이와함께#야간관광100선#야경투어#연인과함께#인생샷#전망대#전망좋은곳#커플데이트#한국관광100선
445,445,서울로 7017,서울특별시 중구 한강대로 405,37.5545193912,126.9706609645,#19_20한국관광100선#2024_여행가는달과함께하는_발도장여행지#걷기길#관광지#나홀로여행#데이트코스#도심여행#산책코스#산책하기좋은곳#서울로#서울로7017#야간관광100선#연인과함께#인생샷#전망좋은곳#전시행사#친구와함께#핫플레이스
446,446,광나루한강공원,서울특별시 강동구 선사로 83-66,37.549969869,127.1222583979,#걷기길#관광지#광나루한강공원#나들이#도심여행#서울가볼만한곳#야경투어#연인과함께#자전거여행#조깅#친구와함께#피크닉#한강공원#한강시민공원광나루지구#휴식공간#휴식여행#휴식하기#휴식하기좋은곳
