,Attraction,Category,Subclass,Address,Gu,Good_Point,Selected_People,Participants
6095,한강시민공원 잠원수영장,관광,수영장,서울특별시 서초구 잠원로 145-57,서초구,가격이 합리적이에요,100,134.0
6096,한강시민공원 잠원수영장,관광,수영장,서울특별시 서초구 잠원로 145-57,서초구,시설이 깔끔해요,87,134.0
6097,한강시민공원 잠원수영장,관광,수영장,서울특별시 서초구 잠원로 145-57,서초구,수심이 다양해요,61,134.0
6098,한강시민공원 잠원수영장,관광,수영장,서울특별시 서초구 잠원로 145-57,서초구,규모가 커요,51,134.0
6099,한강시민공원 잠원수영장,관광,수영장,서울특별시 서초구 잠원로 145-57,서초구,안전하게 관리해요,43,134.0
6100,한강시민공원 잠원수영장,관광,수영장,서울특별시 서초구 잠원로 145-57,서초구,샤워실이 잘 되어있어요,34,134.0
6101,한강시민공원 잠원수영장,관광,수영장,서울특별시 서초구 잠원로 145-57,서초구,휴게공간이 잘 되어있어요,22,134.0
6102,한강시민공원 잠원수영장,관광,수영장,서울특별시 서초구 잠원로 145-57,서초구,물이 깨끗해요,18,134.0
6103,한강시민공원 잠원수영장,관광,수영장,서울특별시 서초구 잠원로 145-57,서초구,야외에서 놀기 좋아요,9,134.0
6104,한강시민공원 잠원수영장,관광,수영장,서울특별시 서초구 잠원로 145-57,서초구,아이와 가기 좋아요,4,134.0
6105,한강시민공원 잠원수영장,관광,수영장,서울특별시 서초구 잠원로 145-57,서초구,주차하기 편해요,3,134.0
6106,한강시민공원 잠원수영장,관광,수영장,서울특별시 서초구 잠원로 145-57,서초구,학생과 소통을 잘해요,1,134.0
6107,그랜드하얏트 서울 아이스링크,관광,아이스링크,서울특별시 용산구 소월로 322,용산구,안전하게 관리해요,130,249.0
6108,그랜드하얏트 서울 아이스링크,관광,아이스링크,서울특별시 용산구 소월로 322,용산구,친절해요,125,249.0
6109,그랜드하얏트 서울 아이스링크,관광,아이스링크,서울특별시 용산구 소월로 322,용산구,편의시설이 잘 되어있어요,94,249.0
6110,그랜드하얏트 서울 아이스링크,관광,아이스링크,서울특별시 용산구 소월로 322,용산구,예약이 편리해요,94,249.0
6111,그랜드하얏트 서울 아이스링크,관광,아이스링크,서울특별시 용산구 소월로 322,용산구,대여장비 상태가 좋아요,84,249.0
6112,그랜드하얏트 서울 아이스링크,관광,아이스링크,서울특별시 용산구 소월로 322,용산구,휴게공간이 잘 되어있어요,79,249.0
6113,그랜드하얏트 서울 아이스링크,관광,아이스링크,서울특별시 용산구 소월로 322,용산구,주차하기 편해요,73,249.0
6114,그랜드하얏트 서울 아이스링크,관광,아이스링크,서울특별시 용산구 소월로 322,용산구,규모가 커요,22,249.0
6115,그랜드하얏트 서울 아이스링크,관광,아이스링크,서울특별시 용산구 소월로 322,용산구,가격이 합리적이에요,7,249.0
6116,그랜드하얏트 서울 아이스링크,관광,아이스링크,서울특별시 용산구 소월로 322,용산구,강습 받기 좋아요,6,249.0
6117,강북구 서당골,음식,한식,서울특별시 강북구 한천로 1153,강북구,음식이 맛있어요,718,845.0
6118,강북구 서당골,음식,한식,서울특별시 강북구 한천로 1153,강북구,재료가 신선해요,242,845.0
6119,강북구 서당골,음식,한식,서울특별시 강북구 한천로 1153,강북구,친절해요,232,845.0
6120,강북구 서당골,음식,한식,서울특별시 강북구 한천로 1153,강북구,매장이 청결해요,206,845.0
6121,강북구 서당골,음식,한식,서울특별시 강북구 한천로 1153,강북구,매장이 넓어요,171,845.0
6122,강북구 서당골,음식,한식,서울특별시 강북구 한천로 1153,강북구,가성비가 좋아요,143,845.0
6123,강북구 서당골,음식,한식,서울특별시 강북구 한천로 1153,강북구,양이 많아요,135,845.0
6124,강북구 서당골,음식,한식,서울특별시 강북구 한천로 1153,강북구,주차하기 편해요,131,845.0
6125,강북구 서당골,음식,한식,서울특별시 강북구 한천로 1153,강북구,특별한 메뉴가 있어요,101,845.0
6126,강북구 서당골,음식,한식,서울특별시 강북구 한천로 1153,강북구,단체모임 하기 좋아요,81,845.0
6127,강북구 서당골,음식,한식,서울특별시 강북구 한천로 1153,강북구,인테리어가 멋져요,80,845.0
6128,강북구 서당골,음식,한식,서울특별시 강북구 한천로 1153,강북구,특별한 날 가기 좋아요,33,845.0
6129,강북구 서당골,음식,한식,서울특별시 강북구 한천로 1153,강북구,혼밥하기 좋아요,32,845.0
6130,강북구 서당골,음식,한식,서울특별시 강북구 한천로 1153,강북구,화장실이 깨끗해요,31,845.0
6131,강북구 서당골,음식,한식,서울특별시 강북구 한천로 1153,강북구,뷰가 좋아요,19,845.0
6132,강북구 서당골,음식,한식,서울특별시 강북구 한천로 1153,강북구,건강한 맛이에요,14,845.0
6133,강북구 서당골,음식,한식,서울특별시 강북구 한천로 1153,강북구,반찬이 잘 나와요,12,845.0
6134,강북구 서당골,음식,한식,서울특별시 강북구 한천로 1153,강북구,메뉴 구성이 알차요,9,845.0
6135,강북구 서당골,음식,한식,서울특별시 강북구 한천로 1153,강북구,대화하기 좋아요,3,845.0
6136,강북구 서당골,음식,한식,서울특별시 강북구 한천로 1153,강북구,음식이 빨리 나와요,1,845.0
6137,강북구 서당골,음식,한식,서울특별시 강북구 한천로 1153,강북구,아이와 가기 좋아요,1,845.0
6138,강북구 서당골,음식,한식,서울특별시 강북구 한천로 1153,강북구,야외 공간이 멋져요,1,845.0
6139,강북구 서당골,음식,한식,서울특별시 강북구 한천로 1153,강북구,룸이 잘 되어있어요,1,845.0
6140,강북구 서당골,음식,한식,서울특별시 강북구 한천로 1153,강북구,샐러드바가 잘 되어있어요,1,845.0
6141,종이잡지클럽,관광,서점,서울특별시 마포구 양화로8길 32-15 지하 1층,마포구,독특한 책이 많아요,30,42.0
6142,종이잡지클럽,관광,서점,서울특별시 마포구 양화로8길 32-15 지하 1층,마포구,책 읽기 쾌적해요,25,42.0
6143,종이잡지클럽,관광,서점,서울특별시 마포구 양화로8길 32-15 지하 1층,마포구,책 종류가 다양해요,24,42.0
6144,종이잡지클럽,관광,서점,서울특별시 마포구 양화로8길 32-15 지하 1층,마포구,시설이 깔끔해요,17,42.0
6145,종이잡지클럽,관광,서점,서울특별시 마포구 양화로8길 32-15 지하 1층,마포구,원하는 책을 찾기 쉬워요,14,42.0
6146,종이잡지클럽,관광,서점,서울특별시 마포구 양화로8길 32-15 지하 1층,마포구,신간이 빨리 들어와요,7,42.0
6147,종이잡지클럽,관광,서점,서울특별시 마포구 양화로8길 32-15 지하 1층,마포구,카페 같은 분위기에요,4,42.0
6148,종이잡지클럽,관광,서점,서울특별시 마포구 양화로8길 32-15 지하 1층,마포구,베스트셀러가 많아요,2,42.0
6149,종이잡지클럽,관광,서점,서울특별시 마포구 양화로8길 32-15 지하 1층,마포구,아늑해요,2,42.0
6150,종이잡지클럽,관광,서점,서울특별시 마포구 양화로8길 32-15 지하 1층,마포구,컨셉이 독특해요,1,42.0
6151,종이잡지클럽,관광,서점,서울특별시 마포구 양화로8길 32-15 지하 1층,마포구,인테리어가 멋져요,1,42.0
6152,반얀트리 클럽 앤 스파 서울,숙소,5성급,서울특별시 중구 장충단로 60,중구,호캉스하기 좋아요,90,191.0
6153,반얀트리 클럽 앤 스파 서울,숙소,5성급,서울특별시 중구 장충단로 60,중구,친절해요,87,191.0
6154,반얀트리 클럽 앤 스파 서울,숙소,5성급,서울특별시 중구 장충단로 60,중구,뷰가 좋아요,64,191.0
6155,반얀트리 클럽 앤 스파 서울,숙소,5성급,서울특별시 중구 장충단로 60,중구,조용히 쉬기 좋아요,54,191.0
6156,반얀트리 클럽 앤 스파 서울,숙소,5성급,서울특별시 중구 장충단로 60,중구,깨끗해요,45,191.0
6157,반얀트리 클럽 앤 스파 서울,숙소,5성급,서울특별시 중구 장충단로 60,중구,침구가 좋아요,41,191.0
6158,반얀트리 클럽 앤 스파 서울,숙소,5성급,서울특별시 중구 장충단로 60,중구,인테리어가 멋져요,33,191.0
6159,반얀트리 클럽 앤 스파 서울,숙소,5성급,서울특별시 중구 장충단로 60,중구,조식이 맛있어요,31,191.0
6160,반얀트리 클럽 앤 스파 서울,숙소,5성급,서울특별시 중구 장충단로 60,중구,주차하기 편해요,23,191.0
6161,반얀트리 클럽 앤 스파 서울,숙소,5성급,서울특별시 중구 장충단로 60,중구,사진이 잘 나와요,22,191.0
6162,반얀트리 클럽 앤 스파 서울,숙소,5성급,서울특별시 중구 장충단로 60,중구,수영장이 잘 되어있어요,19,191.0
6163,반얀트리 클럽 앤 스파 서울,숙소,5성급,서울특별시 중구 장충단로 60,중구,즐길 거리가 많아요,14,191.0
6164,반얀트리 클럽 앤 스파 서울,숙소,5성급,서울특별시 중구 장충단로 60,중구,방음이 잘돼요,9,191.0
6165,반얀트리 클럽 앤 스파 서울,숙소,5성급,서울특별시 중구 장충단로 60,중구,냉난방이 잘돼요,8,191.0
6166,반얀트리 클럽 앤 스파 서울,숙소,5성급,서울특별시 중구 장충단로 60,중구,대중교통이 편해요,4,191.0
6167,반얀트리 클럽 앤 스파 서울,숙소,5성급,서울특별시 중구 장충단로 60,중구,아이와 가기 좋아요,2,191.0
6168,반얀트리 클럽 앤 스파 서울,숙소,5성급,서울특별시 중구 장충단로 60,중구,편의시설이 잘 되어있어요,1,191.0
6169,반얀트리 클럽 앤 스파 서울,숙소,5성급,서울특별시 중구 장충단로 60,중구,벌레 걱정 없어요,1,191.0
6170,반얀트리 클럽 앤 스파 서울,숙소,5성급,서울특별시 중구 장충단로 60,중구,비싼 만큼 가치있어요,1,191.0
6171,반얀트리 클럽 앤 스파 서울,숙소,5성급,서울특별시 중구 장충단로 60,중구,보안시설이 잘 되어있어요,1,191.0
6172,반얀트리 클럽 앤 스파 서울,숙소,5성급,서울특별시 중구 장충단로 60,중구,스파하기 좋아요,1,191.0
6173,신라면세점(서울점),관광,면세점,서울특별시 중구 동호로 249,중구,종류가 다양해요,263,518.0
6174,신라면세점(서울점),관광,면세점,서울특별시 중구 동호로 249,중구,친절해요,215,518.0
6175,신라면세점(서울점),관광,면세점,서울특별시 중구 동호로 249,중구,품질이 좋아요,184,518.0
6176,신라면세점(서울점),관광,면세점,서울특별시 중구 동호로 249,중구,가성비가 좋아요,181,518.0
6177,신라면세점(서울점),관광,면세점,서울특별시 중구 동호로 249,중구,비싼 만큼 가치있어요,107,518.0
6178,신라면세점(서울점),관광,면세점,서울특별시 중구 동호로 249,중구,시설이 깔끔해요,94,518.0
6179,신라면세점(서울점),관광,면세점,서울특별시 중구 동호로 249,중구,주차하기 편해요,90,518.0
6180,신라면세점(서울점),관광,면세점,서울특별시 중구 동호로 249,중구,특색 있는 제품이 많아요,78,518.0
6181,신라면세점(서울점),관광,면세점,서울특별시 중구 동호로 249,중구,매장이 넓어요,77,518.0
6182,신라면세점(서울점),관광,면세점,서울특별시 중구 동호로 249,중구,분위기가 편안해요,68,518.0
6183,신라면세점(서울점),관광,면세점,서울특별시 중구 동호로 249,중구,신상품이 많아요,3,518.0
6184,신라면세점(서울점),관광,면세점,서울특별시 중구 동호로 249,중구,트렌디해요,3,518.0
6185,신라면세점(서울점),관광,면세점,서울특별시 중구 동호로 249,중구,고급스러워요,2,518.0
6186,신라면세점(서울점),관광,면세점,서울특별시 중구 동호로 249,중구,포장이 정성스러워요,2,518.0
6187,신라면세점(서울점),관광,면세점,서울특별시 중구 동호로 249,중구,추천을 잘해줘요,2,518.0
6188,신라면세점(서울점),관광,면세점,서울특별시 중구 동호로 249,중구,A/S가 세심해요,1,518.0
6189,신라면세점(서울점),관광,면세점,서울특별시 중구 동호로 249,중구,선물하기 좋아요,1,518.0
6190,하이서울유스호스텔 레스토랑,숙소,호스텔,서울특별시 영등포구 영신로 200 하이서울유스호스텔,영등포구,깨끗해요,83,172.0
6191,하이서울유스호스텔 레스토랑,숙소,호스텔,서울특별시 영등포구 영신로 200 하이서울유스호스텔,영등포구,친절해요,51,172.0
6192,하이서울유스호스텔 레스토랑,숙소,호스텔,서울특별시 영등포구 영신로 200 하이서울유스호스텔,영등포구,침구가 좋아요,48,172.0
6193,하이서울유스호스텔 레스토랑,숙소,호스텔,서울특별시 영등포구 영신로 200 하이서울유스호스텔,영등포구,조용히 쉬기 좋아요,47,172.0
6194,하이서울유스호스텔 레스토랑,숙소,호스텔,서울특별시 영등포구 영신로 200 하이서울유스호스텔,영등포구,주차하기 편해요,38,172.0
6195,하이서울유스호스텔 레스토랑,숙소,호스텔,서울특별시 영등포구 영신로 200 하이서울유스호스텔,영등포구,대중교통이 편해요,37,172.0
6196,하이서울유스호스텔 레스토랑,숙소,호스텔,서울특별시 영등포구 영신로 200 하이서울유스호스텔,영등포구,냉난방이 잘돼요,30,172.0
6197,하이서울유스호스텔 레스토랑,숙소,호스텔,서울특별시 영등포구 영신로 200 하이서울유스호스텔,영등포구,화장실이 잘 되어있어요,22,172.0
6198,하이서울유스호스텔 레스토랑,숙소,호스텔,서울특별시 영등포구 영신로 200 하이서울유스호스텔,영등포구,방음이 잘돼요,16,172.0
6199,하이서울유스호스텔 레스토랑,숙소,호스텔,서울특별시 영등포구 영신로 200 하이서울유스호스텔,영등포구,근처에 갈 곳이 많아요,12,172.0
6200,하이서울유스호스텔 레스토랑,숙소,호스텔,서울특별시 영등포구 영신로 200 하이서울유스호스텔,영등포구,인테리어가 멋져요,5,172.0
6201,하이서울유스호스텔 레스토랑,숙소,호스텔,서울특별시 영등포구 영신로 200 하이서울유스호스텔,영등포구,뷰가 좋아요,5,172.0
6202,하이서울유스호스텔 레스토랑,숙소,호스텔,서울특별시 영등포구 영신로 200 하이서울유스호스텔,영등포구,즐길 거리가 많아요,3,172.0
6203,하이서울유스호스텔 레스토랑,숙소,호스텔,서울특별시 영등포구 영신로 200 하이서울유스호스텔,영등포구,아이와 가기 좋아요,2,172.0
6204,하이서울유스호스텔 레스토랑,숙소,호스텔,서울특별시 영등포구 영신로 200 하이서울유스호스텔,영등포구,파티하기 좋아요,2,172.0
6205,하이서울유스호스텔 레스토랑,숙소,호스텔,서울특별시 영등포구 영신로 200 하이서울유스호스텔,영등포구,가성비가 좋아요,2,172.0
6206,하이서울유스호스텔 레스토랑,숙소,호스텔,서울특별시 영등포구 영신로 200 하이서울유스호스텔,영등포구,온수가 잘 나와요,2,172.0
6207,하이서울유스호스텔 레스토랑,숙소,호스텔,서울특별시 영등포구 영신로 200 하이서울유스호스텔,영등포구,물놀이하기 좋아요,2,172.0
6208,하이서울유스호스텔 레스토랑,숙소,호스텔,서울특별시 영등포구 영신로 200 하이서울유스호스텔,영등포구,벌레 걱정 없어요,1,172.0
6209,켄싱턴호텔 여의도 뉴욕뉴욕,음식,"스테이크,립",서울특별시 영등포구 국회대로76길 16 켄싱턴호텔 여의도 1층,영등포구,음식이 맛있어요,354,473.0
6210,켄싱턴호텔 여의도 뉴욕뉴욕,음식,"스테이크,립",서울특별시 영등포구 국회대로76길 16 켄싱턴호텔 여의도 1층,영등포구,인테리어가 멋져요,336,473.0
6211,켄싱턴호텔 여의도 뉴욕뉴욕,음식,"스테이크,립",서울특별시 영등포구 국회대로76길 16 켄싱턴호텔 여의도 1층,영등포구,친절해요,306,473.0
6212,켄싱턴호텔 여의도 뉴욕뉴욕,음식,"스테이크,립",서울특별시 영등포구 국회대로76길 16 켄싱턴호텔 여의도 1층,영등포구,특별한 날 가기 좋아요,257,473.0
6213,켄싱턴호텔 여의도 뉴욕뉴욕,음식,"스테이크,립",서울특별시 영등포구 국회대로76길 16 켄싱턴호텔 여의도 1층,영등포구,가성비가 좋아요,112,473.0
6214,켄싱턴호텔 여의도 뉴욕뉴욕,음식,"스테이크,립",서울특별시 영등포구 국회대로76길 16 켄싱턴호텔 여의도 1층,영등포구,매장이 청결해요,107,473.0
6215,켄싱턴호텔 여의도 뉴욕뉴욕,음식,"스테이크,립",서울특별시 영등포구 국회대로76길 16 켄싱턴호텔 여의도 1층,영등포구,양이 많아요,86,473.0
6216,켄싱턴호텔 여의도 뉴욕뉴욕,음식,"스테이크,립",서울특별시 영등포구 국회대로76길 16 켄싱턴호텔 여의도 1층,영등포구,재료가 신선해요,82,473.0
6217,켄싱턴호텔 여의도 뉴욕뉴욕,음식,"스테이크,립",서울특별시 영등포구 국회대로76길 16 켄싱턴호텔 여의도 1층,영등포구,특별한 메뉴가 있어요,82,473.0
6218,켄싱턴호텔 여의도 뉴욕뉴욕,음식,"스테이크,립",서울특별시 영등포구 국회대로76길 16 켄싱턴호텔 여의도 1층,영등포구,주차하기 편해요,69,473.0
6219,켄싱턴호텔 여의도 뉴욕뉴욕,음식,"스테이크,립",서울특별시 영등포구 국회대로76길 16 켄싱턴호텔 여의도 1층,영등포구,매장이 넓어요,49,473.0
6220,켄싱턴호텔 여의도 뉴욕뉴욕,음식,"스테이크,립",서울특별시 영등포구 국회대로76길 16 켄싱턴호텔 여의도 1층,영등포구,화장실이 깨끗해요,41,473.0
6221,켄싱턴호텔 여의도 뉴욕뉴욕,음식,"스테이크,립",서울특별시 영등포구 국회대로76길 16 켄싱턴호텔 여의도 1층,영등포구,단체모임 하기 좋아요,29,473.0
6222,켄싱턴호텔 여의도 뉴욕뉴욕,음식,"스테이크,립",서울특별시 영등포구 국회대로76길 16 켄싱턴호텔 여의도 1층,영등포구,아늑해요,17,473.0
6223,켄싱턴호텔 여의도 뉴욕뉴욕,음식,"스테이크,립",서울특별시 영등포구 국회대로76길 16 켄싱턴호텔 여의도 1층,영등포구,차분한 분위기에요,12,473.0
6224,켄싱턴호텔 여의도 뉴욕뉴욕,음식,"스테이크,립",서울특별시 영등포구 국회대로76길 16 켄싱턴호텔 여의도 1층,영등포구,대화하기 좋아요,12,473.0
6225,켄싱턴호텔 여의도 뉴욕뉴욕,음식,"스테이크,립",서울특별시 영등포구 국회대로76길 16 켄싱턴호텔 여의도 1층,영등포구,비싼 만큼 가치있어요,10,473.0
6226,켄싱턴호텔 여의도 뉴욕뉴욕,음식,"스테이크,립",서울특별시 영등포구 국회대로76길 16 켄싱턴호텔 여의도 1층,영등포구,코스요리가 알차요,9,473.0
6227,켄싱턴호텔 여의도 뉴욕뉴욕,음식,"스테이크,립",서울특별시 영등포구 국회대로76길 16 켄싱턴호텔 여의도 1층,영등포구,룸이 잘 되어있어요,9,473.0
6228,켄싱턴호텔 여의도 뉴욕뉴욕,음식,"스테이크,립",서울특별시 영등포구 국회대로76길 16 켄싱턴호텔 여의도 1층,영등포구,메뉴 구성이 알차요,7,473.0
6229,켄싱턴호텔 여의도 뉴욕뉴욕,음식,"스테이크,립",서울특별시 영등포구 국회대로76길 16 켄싱턴호텔 여의도 1층,영등포구,뷰가 좋아요,7,473.0
6230,켄싱턴호텔 여의도 뉴욕뉴욕,음식,"스테이크,립",서울특별시 영등포구 국회대로76길 16 켄싱턴호텔 여의도 1층,영등포구,컨셉이 독특해요,6,473.0
6231,켄싱턴호텔 여의도 뉴욕뉴욕,음식,"스테이크,립",서울특별시 영등포구 국회대로76길 16 켄싱턴호텔 여의도 1층,영등포구,사진이 잘 나와요,5,473.0
6232,켄싱턴호텔 여의도 뉴욕뉴욕,음식,"스테이크,립",서울특별시 영등포구 국회대로76길 16 켄싱턴호텔 여의도 1층,영등포구,고기 질이 좋아요,3,473.0
6233,켄싱턴호텔 여의도 뉴욕뉴욕,음식,"스테이크,립",서울특별시 영등포구 국회대로76길 16 켄싱턴호텔 여의도 1층,영등포구,음악이 좋아요,3,473.0
6234,켄싱턴호텔 여의도 뉴욕뉴욕,음식,"스테이크,립",서울특별시 영등포구 국회대로76길 16 켄싱턴호텔 여의도 1층,영등포구,디저트가 맛있어요,2,473.0
6235,켄싱턴호텔 여의도 뉴욕뉴욕,음식,"스테이크,립",서울특별시 영등포구 국회대로76길 16 켄싱턴호텔 여의도 1층,영등포구,혼밥하기 좋아요,1,473.0
6236,켄싱턴호텔 여의도 뉴욕뉴욕,음식,"스테이크,립",서울특별시 영등포구 국회대로76길 16 켄싱턴호텔 여의도 1층,영등포구,아이와 가기 좋아요,1,473.0
6237,켄싱턴호텔 여의도 뉴욕뉴욕,음식,"스테이크,립",서울특별시 영등포구 국회대로76길 16 켄싱턴호텔 여의도 1층,영등포구,오래 머무르기 좋아요,1,473.0
6238,켄싱턴호텔 여의도 뉴욕뉴욕,음식,"스테이크,립",서울특별시 영등포구 국회대로76길 16 켄싱턴호텔 여의도 1층,영등포구,건강한 맛이에요,1,473.0
6239,남산골산채집,음식,돈가스,서울특별시 중구 소파로 95 1층,중구,음식이 맛있어요,2120,2561.0
6240,남산골산채집,음식,돈가스,서울특별시 중구 소파로 95 1층,중구,재료가 신선해요,940,2561.0
6241,남산골산채집,음식,돈가스,서울특별시 중구 소파로 95 1층,중구,친절해요,574,2561.0
6242,남산골산채집,음식,돈가스,서울특별시 중구 소파로 95 1층,중구,매장이 넓어요,481,2561.0
6243,남산골산채집,음식,돈가스,서울특별시 중구 소파로 95 1층,중구,인테리어가 멋져요,465,2561.0
6244,남산골산채집,음식,돈가스,서울특별시 중구 소파로 95 1층,중구,양이 많아요,407,2561.0
6245,남산골산채집,음식,돈가스,서울특별시 중구 소파로 95 1층,중구,매장이 청결해요,390,2561.0
6246,남산골산채집,음식,돈가스,서울특별시 중구 소파로 95 1층,중구,특별한 메뉴가 있어요,337,2561.0
6247,남산골산채집,음식,돈가스,서울특별시 중구 소파로 95 1층,중구,가성비가 좋아요,323,2561.0
6248,남산골산채집,음식,돈가스,서울특별시 중구 소파로 95 1층,중구,뷰가 좋아요,166,2561.0
6249,남산골산채집,음식,돈가스,서울특별시 중구 소파로 95 1층,중구,주차하기 편해요,127,2561.0
6250,남산골산채집,음식,돈가스,서울특별시 중구 소파로 95 1층,중구,단체모임 하기 좋아요,125,2561.0
6251,남산골산채집,음식,돈가스,서울특별시 중구 소파로 95 1층,중구,건강한 맛이에요,86,2561.0
6252,남산골산채집,음식,돈가스,서울특별시 중구 소파로 95 1층,중구,특별한 날 가기 좋아요,83,2561.0
6253,남산골산채집,음식,돈가스,서울특별시 중구 소파로 95 1층,중구,혼밥하기 좋아요,75,2561.0
6254,남산골산채집,음식,돈가스,서울특별시 중구 소파로 95 1층,중구,화장실이 깨끗해요,75,2561.0
6255,남산골산채집,음식,돈가스,서울특별시 중구 소파로 95 1층,중구,메뉴 구성이 알차요,42,2561.0
6256,남산골산채집,음식,돈가스,서울특별시 중구 소파로 95 1층,중구,반찬이 잘 나와요,27,2561.0
6257,남산골산채집,음식,돈가스,서울특별시 중구 소파로 95 1층,중구,아늑해요,22,2561.0
6258,남산골산채집,음식,돈가스,서울특별시 중구 소파로 95 1층,중구,음식이 빨리 나와요,17,2561.0
6259,남산골산채집,음식,돈가스,서울특별시 중구 소파로 95 1층,중구,대화하기 좋아요,12,2561.0
6260,남산골산채집,음식,돈가스,서울특별시 중구 소파로 95 1층,중구,차분한 분위기에요,11,2561.0
6261,남산골산채집,음식,돈가스,서울특별시 중구 소파로 95 1층,중구,아이와 가기 좋아요,9,2561.0
6262,남산골산채집,음식,돈가스,서울특별시 중구 소파로 95 1층,중구,야외 공간이 멋져요,9,2561.0
6263,남산골산채집,음식,돈가스,서울특별시 중구 소파로 95 1층,중구,반려동물과 가기 좋아요,5,2561.0
6264,남산골산채집,음식,돈가스,서울특별시 중구 소파로 95 1층,중구,사진이 잘 나와요,4,2561.0
6265,남산골산채집,음식,돈가스,서울특별시 중구 소파로 95 1층,중구,컨셉이 독특해요,2,2561.0
6266,남산골산채집,음식,돈가스,서울특별시 중구 소파로 95 1층,중구,환기가 잘 돼요,2,2561.0
6267,남산골산채집,음식,돈가스,서울특별시 중구 소파로 95 1층,중구,술이 다양해요,1,2561.0
6268,남산골산채집,음식,돈가스,서울특별시 중구 소파로 95 1층,중구,좌석이 편해요,1,2561.0
6269,남산골산채집,음식,돈가스,서울특별시 중구 소파로 95 1층,중구,음료가 맛있어요,1,2561.0
6270,남산골산채집,음식,돈가스,서울특별시 중구 소파로 95 1층,중구,잡내가 적어요,1,2561.0
6271,남산골산채집,음식,돈가스,서울특별시 중구 소파로 95 1층,중구,음악이 좋아요,1,2561.0
6272,남산골산채집,음식,돈가스,서울특별시 중구 소파로 95 1층,중구,비싼 만큼 가치있어요,1,2561.0
6273,남산골산채집,음식,돈가스,서울특별시 중구 소파로 95 1층,중구,집중하기 좋아요,1,2561.0
6274,서울올림픽파크텔,숙소,4급,서울특별시 송파구 올림픽로 424,송파구,깨끗해요,147,321.0
6275,서울올림픽파크텔,숙소,4급,서울특별시 송파구 올림픽로 424,송파구,친절해요,142,321.0
6276,서울올림픽파크텔,숙소,4급,서울특별시 송파구 올림픽로 424,송파구,뷰가 좋아요,97,321.0
6277,서울올림픽파크텔,숙소,4급,서울특별시 송파구 올림픽로 424,송파구,주차하기 편해요,88,321.0
6278,서울올림픽파크텔,숙소,4급,서울특별시 송파구 올림픽로 424,송파구,조용히 쉬기 좋아요,85,321.0
6279,서울올림픽파크텔,숙소,4급,서울특별시 송파구 올림픽로 424,송파구,침구가 좋아요,72,321.0
6280,서울올림픽파크텔,숙소,4급,서울특별시 송파구 올림픽로 424,송파구,조식이 맛있어요,72,321.0
6281,서울올림픽파크텔,숙소,4급,서울특별시 송파구 올림픽로 424,송파구,냉난방이 잘돼요,45,321.0
6282,서울올림픽파크텔,숙소,4급,서울특별시 송파구 올림픽로 424,송파구,대중교통이 편해요,40,321.0
6283,서울올림픽파크텔,숙소,4급,서울특별시 송파구 올림픽로 424,송파구,호캉스하기 좋아요,29,321.0
6284,서울올림픽파크텔,숙소,4급,서울특별시 송파구 올림픽로 424,송파구,인테리어가 멋져요,19,321.0
6285,서울올림픽파크텔,숙소,4급,서울특별시 송파구 올림픽로 424,송파구,방음이 잘돼요,17,321.0
6286,서울올림픽파크텔,숙소,4급,서울특별시 송파구 올림픽로 424,송파구,사진이 잘 나와요,15,321.0
6287,서울올림픽파크텔,숙소,4급,서울특별시 송파구 올림픽로 424,송파구,즐길 거리가 많아요,14,321.0
6288,서울올림픽파크텔,숙소,4급,서울특별시 송파구 올림픽로 424,송파구,근처에 갈 곳이 많아요,2,321.0
6289,서울올림픽파크텔,숙소,4급,서울특별시 송파구 올림픽로 424,송파구,가성비가 좋아요,2,321.0
6290,서울올림픽파크텔,숙소,4급,서울특별시 송파구 올림픽로 424,송파구,화장실이 잘 되어있어요,2,321.0
6291,서울올림픽파크텔,숙소,4급,서울특별시 송파구 올림픽로 424,송파구,편의시설이 잘 되어있어요,1,321.0
6292,서울올림픽파크텔,숙소,4급,서울특별시 송파구 올림픽로 424,송파구,수영장이 잘 되어있어요,1,321.0
6293,코리아나 호텔,숙소,4성급,서울특별시 중구 세종대로 135 코리아나호텔,중구,친절해요,366,819.0
6294,코리아나 호텔,숙소,4성급,서울특별시 중구 세종대로 135 코리아나호텔,중구,깨끗해요,260,819.0
6295,코리아나 호텔,숙소,4성급,서울특별시 중구 세종대로 135 코리아나호텔,중구,대중교통이 편해요,245,819.0
6296,코리아나 호텔,숙소,4성급,서울특별시 중구 세종대로 135 코리아나호텔,중구,침구가 좋아요,215,819.0
6297,코리아나 호텔,숙소,4성급,서울특별시 중구 세종대로 135 코리아나호텔,중구,조용히 쉬기 좋아요,183,819.0
6298,코리아나 호텔,숙소,4성급,서울특별시 중구 세종대로 135 코리아나호텔,중구,호캉스하기 좋아요,136,819.0
6299,코리아나 호텔,숙소,4성급,서울특별시 중구 세종대로 135 코리아나호텔,중구,조식이 맛있어요,135,819.0
6300,코리아나 호텔,숙소,4성급,서울특별시 중구 세종대로 135 코리아나호텔,중구,뷰가 좋아요,121,819.0
6301,코리아나 호텔,숙소,4성급,서울특별시 중구 세종대로 135 코리아나호텔,중구,냉난방이 잘돼요,86,819.0
6302,코리아나 호텔,숙소,4성급,서울특별시 중구 세종대로 135 코리아나호텔,중구,즐길 거리가 많아요,69,819.0
