,Attraction,Category,type,Category_Map,Category_Map_v2,Good_Point,Selected_People,Participants
2727,수락산,관광,nature,매력도,분위기,방문객이 많아요,4,49
2728,수락산,관광,nature,매력도,분위기,조용히 쉬기 좋아요,4,49
2729,수락산,관광,nature,편의,접근성,근처에 갈 곳이 많아요,3,49
2730,수락산,관광,nature,편의,시설,코스가 길어요,2,49
2731,수락산,관광,nature,편의,시설,편의시설이 잘 되어있어요,2,49
2732,수락산,관광,nature,매력도,분위기,피크닉하기 좋아요,2,49
2733,수락산,관광,nature,편의,시설,먹거리가 풍부해요,1,49
2734,수락산,관광,nature,만족도,서비스,반려동물과 가기 좋아요,1,49
2735,수락산,관광,nature,매력도,분위기,신기한 식물이 많아요,1,49
2736,수락산,관광,nature,편의,시설,화장실이 깨끗해요,1,49
2737,수성동계곡,관광,nature,매력도,분위기,뷰가 좋아요,17,22
2738,수성동계곡,관광,nature,매력도,분위기,사진이 잘 나와요,10,22
2739,수성동계곡,관광,nature,매력도,분위기,경관이 독특해요,8,22
2740,수성동계곡,관광,nature,편의,접근성,대중교통이 편해요,7,22
2741,수성동계곡,관광,nature,매력도,분위기,붐비지 않아요,7,22
2742,수성동계곡,관광,nature,매력도,분위기,조용히 쉬기 좋아요,6,22
2743,수성동계곡,관광,nature,편의,접근성,근처에 갈 곳이 많아요,4,22
2744,수성동계곡,관광,nature,편의,접근성,산책로가 잘 되어있어요,4,22
2745,수성동계곡,관광,nature,편의,시설,관리가 잘 되어있어요,3,22
2746,수성동계곡,관광,nature,매력도,활동,볼거리가 많아요,2,22
2747,수성동계곡,관광,nature,매력도,분위기,피크닉하기 좋아요,2,22
2748,수유시장,관광,shop_etc,만족도,서비스,친절해요,39,51
2749,수유시장,관광,shop_etc,만족도,가격,품질이 좋아요,26,51
2750,수유시장,관광,shop_etc,편의,시설,종류가 다양해요,18,51
2751,수유시장,관광,shop_etc,만족도,가격,가성비가 좋아요,17,51
2752,수유시장,관광,shop_etc,편의,시설,먹거리가 풍부해요,7,51
2753,수유시장,관광,shop_etc,편의,시설,시설이 깔끔해요,6,51
2754,수유시장,관광,shop_etc,편의,접근성,주차하기 편해요,6,51
2755,수유시장,관광,shop_etc,편의,시설,매장이 넓어요,3,51
2756,수유시장,관광,shop_etc,매력도,분위기,분위기가 편안해요,1,51
2757,수유시장,관광,shop_etc,만족도,가격,비싼 만큼 가치있어요,1,51
2758,수유시장,관광,shop_etc,매력도,활동,특색 있는 제품이 많아요,1,51
2759,숭례문,관광,history,매력도,분위기,사진이 잘 나와요,91,115
2760,숭례문,관광,history,매력도,분위기,붐비지 않아요,49,115
2761,숭례문,관광,history,편의,시설,관리가 잘 되어있어요,38,115
2762,숭례문,관광,history,매력도,활동,볼거리가 많아요,30,115
2763,숭례문,관광,history,매력도,분위기,뷰가 좋아요,15,115
2764,숭례문,관광,history,편의,접근성,산책로가 잘 되어있어요,11,115
2765,숭례문,관광,history,매력도,분위기,아이와 가기 좋아요,10,115
2766,숭례문,관광,history,만족도,가격,가격이 합리적이에요,10,115
2767,숭례문,관광,history,편의,접근성,대중교통이 편해요,10,115
2768,숭례문,관광,history,편의,접근성,근처에 갈 곳이 많아요,9,115
2769,숭례문,관광,history,매력도,분위기,야경이 멋져요,9,115
2770,숭례문,관광,history,만족도,서비스,설명이 잘 되어있어요,8,115
2771,숭례문,관광,history,편의,접근성,주차하기 편해요,8,115
2772,숭례문,관광,history,매력도,활동,체험 프로그램이 다양해요,7,115
2773,숭례문,관광,history,매력도,분위기,경관이 독특해요,5,115
2774,숭례문,관광,history,매력도,분위기,방문객이 많아요,3,115
2775,숭례문,관광,history,편의,시설,화장실이 깨끗해요,3,115
2776,숭례문,관광,history,편의,시설,편의시설이 잘 되어있어요,1,115
2777,숭례문,관광,history,편의,시설,규모가 커요,1,115
2778,스타필드 코엑스몰,관광,shop_etc,편의,시설,종류가 다양해요,714,"1,892"
2779,스타필드 코엑스몰,관광,shop_etc,만족도,서비스,친절해요,643,"1,892"
2780,스타필드 코엑스몰,관광,shop_etc,편의,시설,매장이 넓어요,637,"1,892"
2781,스타필드 코엑스몰,관광,shop_etc,편의,시설,시설이 깔끔해요,495,"1,892"
2782,스타필드 코엑스몰,관광,shop_etc,만족도,가격,가성비가 좋아요,384,"1,892"
2783,스타필드 코엑스몰,관광,shop_etc,매력도,분위기,분위기가 편안해요,323,"1,892"
2784,스타필드 코엑스몰,관광,shop_etc,만족도,가격,품질이 좋아요,297,"1,892"
2785,스타필드 코엑스몰,관광,shop_etc,매력도,활동,특색 있는 제품이 많아요,287,"1,892"
2786,스타필드 코엑스몰,관광,shop_etc,편의,접근성,주차하기 편해요,160,"1,892"
2787,스타필드 코엑스몰,관광,shop_etc,만족도,가격,비싼 만큼 가치있어요,122,"1,892"
2788,스타필드 코엑스몰,관광,shop_etc,매력도,분위기,트렌디해요,22,"1,892"
2789,스타필드 코엑스몰,관광,shop_etc,매력도,분위기,아기자기해요,7,"1,892"
2790,스타필드 코엑스몰,관광,shop_etc,매력도,분위기,고급스러워요,6,"1,892"
2791,스타필드 코엑스몰,관광,shop_etc,편의,시설,인테리어가 멋져요,4,"1,892"
2792,스타필드 코엑스몰,관광,shop_etc,매력도,분위기,사진이 잘 나와요,3,"1,892"
2793,스타필드 코엑스몰,관광,shop_etc,매력도,활동,컨셉이 독특해요,2,"1,892"
2794,스타필드 코엑스몰,관광,shop_etc,매력도,분위기,독특한 디자인이 많아요,2,"1,892"
2795,스타필드 코엑스몰,관광,shop_etc,만족도,서비스,포장이 정성스러워요,2,"1,892"
2796,스타필드 코엑스몰,관광,shop_etc,매력도,분위기,예쁜 소품이 많아요,2,"1,892"
2797,스타필드 코엑스몰,관광,shop_etc,만족도,서비스,A/S가 세심해요,1,"1,892"
2798,스타필드 코엑스몰,관광,shop_etc,매력도,활동,신상품이 많아요,1,"1,892"
2799,스토리지북앤필름,관광,shop_etc,매력도,활동,독특한 책이 많아요,109,150
2800,스토리지북앤필름,관광,shop_etc,매력도,활동,책 종류가 다양해요,94,150
2801,스토리지북앤필름,관광,shop_etc,편의,시설,시설이 깔끔해요,46,150
2802,스토리지북앤필름,관광,shop_etc,매력도,분위기,카페 같은 분위기에요,23,150
2803,스토리지북앤필름,관광,shop_etc,매력도,활동,신간이 빨리 들어와요,17,150
2804,스토리지북앤필름,관광,shop_etc,매력도,분위기,책 읽기 쾌적해요,16,150
2805,스토리지북앤필름,관광,shop_etc,매력도,분위기,아늑해요,15,150
2806,스토리지북앤필름,관광,shop_etc,만족도,서비스,원하는 책을 찾기 쉬워요,13,150
2807,스토리지북앤필름,관광,shop_etc,매력도,활동,베스트셀러가 많아요,11,150
2808,스토리지북앤필름,관광,shop_etc,편의,시설,인테리어가 멋져요,6,150
2809,스토리지북앤필름,관광,shop_etc,매력도,활동,컨셉이 독특해요,5,150
2810,스토리지북앤필름,관광,shop_etc,편의,시설,매장이 넓어요,1,150
2811,스파레이,관광,theme,편의,시설,시설이 깔끔해요,157,218
2812,스파레이,관광,theme,편의,시설,규모가 커요,126,218
2813,스파레이,관광,theme,편의,시설,휴게공간이 잘 되어있어요,109,218
2814,스파레이,관광,theme,만족도,서비스,친절해요,83,218
2815,스파레이,관광,theme,편의,시설,부대시설이 잘 되어있어요,70,218
2816,스파레이,관광,theme,편의,시설,특이한 찜질방이 있어요,61,218
2817,스파레이,관광,theme,매력도,활동,놀거리가 많아요,56,218
2818,스파레이,관광,theme,편의,시설,수면실이 잘 되어있어요,45,218
2819,스파레이,관광,theme,편의,접근성,주차하기 편해요,31,218
2820,스파레이,관광,theme,만족도,가격,가격이 합리적이에요,18,218
2821,스파레이,관광,theme,매력도,분위기,오래 머무르기 좋아요,5,218
2822,스파레이,관광,theme,편의,시설,노천탕이 잘 되어있어요,4,218
2823,스파레이,관광,theme,편의,시설,탕이 넓어요,3,218
2824,스파레이,관광,theme,편의,시설,먹거리가 풍부해요,3,218
2825,스파레이,관광,theme,만족도,서비스,세신사의 실력이 좋아요,3,218
2826,스파레이,관광,theme,편의,시설,탕 종류가 다양해요,2,218
2827,스파레이,관광,theme,편의,시설,관리가 잘 되어있어요,2,218
2828,스파레이,관광,theme,매력도,분위기,조용히 쉬기 좋아요,2,218
2829,스파레이,관광,theme,편의,시설,수질 관리가 잘돼요,2,218
2830,승진완구,관광,shop_etc,매력도,활동,상품이 다양해요,1834,"2,133"
2831,승진완구,관광,shop_etc,편의,시설,매장이 넓어요,630,"2,133"
2832,승진완구,관광,shop_etc,만족도,가격,가격이 합리적이에요,572,"2,133"
2833,승진완구,관광,shop_etc,매력도,활동,트렌디한 상품이 많아요,492,"2,133"
2834,승진완구,관광,shop_etc,만족도,서비스,친절해요,457,"2,133"
2835,승진완구,관광,shop_etc,매력도,활동,특색 있는 제품이 많아요,440,"2,133"
2836,승진완구,관광,shop_etc,매력도,분위기,키덜트족에게 좋아요,321,"2,133"
2837,승진완구,관광,shop_etc,편의,접근성,주차하기 편해요,37,"2,133"
2838,승진완구,관광,shop_etc,매력도,활동,신상품이 많아요,18,"2,133"
2839,승진완구,관광,shop_etc,매력도,활동,컨셉이 독특해요,1,"2,133"
2840,신라면세점(서울점),관광,shop_etc,편의,시설,종류가 다양해요,263,518
2841,신라면세점(서울점),관광,shop_etc,만족도,서비스,친절해요,215,518
2842,신라면세점(서울점),관광,shop_etc,만족도,가격,품질이 좋아요,184,518
2843,신라면세점(서울점),관광,shop_etc,만족도,가격,가성비가 좋아요,181,518
2844,신라면세점(서울점),관광,shop_etc,만족도,가격,비싼 만큼 가치있어요,107,518
2845,신라면세점(서울점),관광,shop_etc,편의,시설,시설이 깔끔해요,94,518
2846,신라면세점(서울점),관광,shop_etc,편의,접근성,주차하기 편해요,90,518
2847,신라면세점(서울점),관광,shop_etc,매력도,활동,특색 있는 제품이 많아요,78,518
2848,신라면세점(서울점),관광,shop_etc,편의,시설,매장이 넓어요,77,518
2849,신라면세점(서울점),관광,shop_etc,매력도,분위기,분위기가 편안해요,68,518
2850,신라면세점(서울점),관광,shop_etc,매력도,활동,신상품이 많아요,3,518
2851,신라면세점(서울점),관광,shop_etc,매력도,분위기,트렌디해요,3,518
2852,신라면세점(서울점),관광,shop_etc,매력도,분위기,고급스러워요,2,518
2853,신라면세점(서울점),관광,shop_etc,만족도,서비스,포장이 정성스러워요,2,518
2854,신라면세점(서울점),관광,shop_etc,만족도,서비스,추천을 잘해줘요,2,518
2855,신라면세점(서울점),관광,shop_etc,만족도,서비스,A/S가 세심해요,1,518
2856,신라면세점(서울점),관광,shop_etc,매력도,활동,선물하기 좋아요,1,518
2857,신문박물관,관광,history,만족도,서비스,유익해요,20,28
2858,신문박물관,관광,history,매력도,활동,전시 구성이 알차요,13,28
2859,신문박물관,관광,history,만족도,서비스,설명이 잘 되어있어요,9,28
2860,신문박물관,관광,history,매력도,활동,체험 프로그램이 다양해요,7,28
2861,신문박물관,관광,history,매력도,활동,전시 테마가 재밌어요,3,28
2862,신문박물관,관광,history,매력도,분위기,아이와 가기 좋아요,3,28
2863,신문박물관,관광,history,편의,접근성,주차하기 편해요,1,28
2864,신문박물관,관광,history,매력도,분위기,사진이 잘 나와요,1,28
2865,신성종합시장,관광,shop_etc,만족도,서비스,친절해요,7,13
2866,신성종합시장,관광,shop_etc,매력도,활동,볼거리가 많아요,6,13
2867,신성종합시장,관광,shop_etc,편의,시설,먹거리가 풍부해요,2,13
2868,신성종합시장,관광,shop_etc,매력도,활동,컨셉이 독특해요,1,13
2869,신성종합시장,관광,shop_etc,매력도,분위기,아이와 가기 좋아요,1,13
2870,신세계백화점 (본점),관광,shop_etc,만족도,서비스,친절해요,768,"1,228"
2871,신세계백화점 (본점),관광,shop_etc,편의,시설,종류가 다양해요,580,"1,228"
2872,신세계백화점 (본점),관광,shop_etc,만족도,가격,품질이 좋아요,492,"1,228"
2873,신세계백화점 (본점),관광,shop_etc,편의,접근성,주차하기 편해요,224,"1,228"
2874,신세계백화점 (본점),관광,shop_etc,편의,시설,시설이 깔끔해요,220,"1,228"
2875,신세계백화점 (본점),관광,shop_etc,만족도,가격,가성비가 좋아요,219,"1,228"
2876,신세계백화점 (본점),관광,shop_etc,편의,시설,매장이 넓어요,204,"1,228"
2877,신세계백화점 (본점),관광,shop_etc,만족도,가격,비싼 만큼 가치있어요,180,"1,228"
2878,신세계백화점 (본점),관광,shop_etc,매력도,활동,특색 있는 제품이 많아요,180,"1,228"
2879,신세계백화점 (본점),관광,shop_etc,매력도,분위기,분위기가 편안해요,135,"1,228"
2880,신세계백화점 (본점),관광,shop_etc,매력도,분위기,트렌디해요,26,"1,228"
2881,신세계백화점 (본점),관광,shop_etc,매력도,분위기,고급스러워요,23,"1,228"
2882,신세계백화점 (본점),관광,shop_etc,매력도,활동,신상품이 많아요,11,"1,228"
2883,신세계백화점 (본점),관광,shop_etc,매력도,활동,선물하기 좋아요,9,"1,228"
2884,신세계백화점 (본점),관광,shop_etc,만족도,서비스,추천을 잘해줘요,9,"1,228"
2885,신세계백화점 (본점),관광,shop_etc,만족도,서비스,포장이 정성스러워요,5,"1,228"
2886,신세계백화점 (본점),관광,shop_etc,만족도,서비스,A/S가 세심해요,2,"1,228"
2887,신세계백화점 (본점),관광,shop_etc,매력도,활동,컨셉이 독특해요,2,"1,228"
2888,신세계백화점 (본점),관광,shop_etc,매력도,분위기,아기자기해요,2,"1,228"
2889,신세계백화점 (본점),관광,shop_etc,만족도,서비스,설명이 자세해요,2,"1,228"
2890,신세계백화점 (본점),관광,shop_etc,편의,시설,인테리어가 멋져요,2,"1,228"
2891,신세계백화점 (본점),관광,shop_etc,매력도,분위기,사진이 잘 나와요,2,"1,228"
2892,신세계백화점 (본점),관광,shop_etc,매력도,분위기,예쁜 소품이 많아요,2,"1,228"
2893,신영시장,관광,shop_etc,만족도,서비스,친절해요,9,30
2894,신영시장,관광,shop_etc,만족도,가격,품질이 좋아요,9,30
2895,신영시장,관광,shop_etc,만족도,가격,가성비가 좋아요,8,30
2896,신영시장,관광,shop_etc,편의,시설,종류가 다양해요,6,30
2897,신영시장,관광,shop_etc,편의,시설,시설이 깔끔해요,5,30
2898,신영시장,관광,shop_etc,편의,접근성,주차하기 편해요,5,30
2899,신영시장,관광,shop_etc,매력도,활동,특색 있는 제품이 많아요,3,30
2900,신영시장,관광,shop_etc,편의,시설,매장이 넓어요,3,30
2901,신영시장,관광,shop_etc,매력도,분위기,분위기가 편안해요,2,30
2902,신영시장,관광,shop_etc,매력도,활동,컨셉이 독특해요,1,30
2903,신영시장,관광,shop_etc,편의,시설,편의시설이 잘 되어있어요,1,30
2904,신영시장,관광,shop_etc,만족도,가격,비싼 만큼 가치있어요,1,30
2905,신창시장,관광,shop_etc,만족도,서비스,친절해요,47,73
2906,신창시장,관광,shop_etc,만족도,가격,가성비가 좋아요,46,73
2907,신창시장,관광,shop_etc,만족도,가격,품질이 좋아요,12,73
2908,신창시장,관광,shop_etc,편의,시설,종류가 다양해요,11,73
2909,신창시장,관광,shop_etc,편의,시설,시설이 깔끔해요,9,73
2910,신창시장,관광,shop_etc,매력도,분위기,분위기가 편안해요,9,73
2911,신창시장,관광,shop_etc,편의,시설,매장이 넓어요,8,73
2912,신창시장,관광,shop_etc,매력도,활동,특색 있는 제품이 많아요,4,73
2913,신창시장,관광,shop_etc,편의,접근성,주차하기 편해요,1,73
2914,씨랄라 워터파크,관광,theme,편의,시설,시설이 깔끔해요,816,"1,517"
2915,씨랄라 워터파크,관광,theme,만족도,가격,가격이 합리적이에요,721,"1,517"
2916,씨랄라 워터파크,관광,theme,만족도,서비스,안전하게 관리해요,720,"1,517"
2917,씨랄라 워터파크,관광,theme,편의,접근성,주차하기 편해요,688,"1,517"
2918,씨랄라 워터파크,관광,theme,편의,시설,수질 관리가 잘돼요,597,"1,517"
2919,씨랄라 워터파크,관광,theme,편의,시설,샤워실이 잘 되어있어요,570,"1,517"
2920,씨랄라 워터파크,관광,theme,만족도,서비스,친절해요,447,"1,517"
2921,씨랄라 워터파크,관광,theme,편의,시설,규모가 커요,266,"1,517"
2922,씨랄라 워터파크,관광,theme,편의,시설,부대시설이 잘 되어있어요,254,"1,517"
2923,씨랄라 워터파크,관광,theme,매력도,분위기,아이와 가기 좋아요,155,"1,517"
2924,씨랄라 워터파크,관광,theme,매력도,활동,놀이기구가 다양해요,155,"1,517"
2925,씨랄라 워터파크,관광,theme,편의,시설,물이 따뜻해요,48,"1,517"
2926,씨랄라 워터파크,관광,theme,매력도,분위기,대기시간이 짧아요,47,"1,517"
2927,씨랄라 워터파크,관광,theme,편의,시설,수심이 다양해요,21,"1,517"
2928,씨랄라 워터파크,관광,theme,매력도,분위기,사진이 잘 나와요,8,"1,517"
2929,씨랄라 워터파크,관광,theme,편의,시설,인테리어가 멋져요,4,"1,517"
2930,씨랄라 워터파크,관광,theme,매력도,활동,컨셉이 독특해요,2,"1,517"
2931,씨랄라 워터파크,관광,theme,편의,시설,먹거리가 풍부해요,2,"1,517"
2932,씨랄라 워터파크,관광,theme,매력도,활동,체험 프로그램이 다양해요,2,"1,517"
2933,씨랄라 워터파크,관광,theme,매력도,활동,볼거리가 많아요,1,"1,517"
2934,씨랄라 워터파크,관광,theme,매력도,활동,야외에서 놀기 좋아요,1,"1,517"
2935,씨랄라 워터파크,관광,theme,편의,접근성,셔틀버스가 잘 되어있어요,1,"1,517"
2936,아름다운 차박물관,관광,culture,편의,시설,공간이 넓어요,106,230
2937,아름다운 차박물관,관광,culture,매력도,분위기,사진이 잘 나와요,85,230
2938,아름다운 차박물관,관광,culture,만족도,서비스,유익해요,65,230
2939,아름다운 차박물관,관광,culture,만족도,가격,가격이 합리적이에요,51,230
2940,아름다운 차박물관,관광,culture,매력도,활동,전시 구성이 알차요,42,230
2941,아름다운 차박물관,관광,culture,만족도,서비스,설명이 잘 되어있어요,42,230
2942,아름다운 차박물관,관광,culture,매력도,활동,전시 테마가 재밌어요,40,230
2943,아름다운 차박물관,관광,culture,매력도,활동,체험 프로그램이 다양해요,15,230
2944,아름다운 차박물관,관광,culture,매력도,활동,컨셉이 독특해요,13,230
2945,아름다운 차박물관,관광,culture,매력도,분위기,아이와 가기 좋아요,9,230
2946,아름다운 차박물관,관광,culture,편의,시설,화장실이 깨끗해요,8,230
2947,아름다운 차박물관,관광,culture,편의,접근성,주차하기 편해요,7,230
2948,아름다운 차박물관,관광,culture,매력도,분위기,뷰가 좋아요,4,230
2949,아름다운 차박물관,관광,culture,만족도,서비스,반려동물과 가기 좋아요,1,230
2950,아모레 성수,관광,experience / shop_etc,편의,시설,종류가 다양해요,226,332
2951,아모레 성수,관광,experience / shop_etc,만족도,서비스,친절해요,225,332
2952,아모레 성수,관광,experience / shop_etc,매력도,활동,특색 있는 제품이 많아요,157,332
2953,아모레 성수,관광,experience / shop_etc,편의,시설,시설이 깔끔해요,131,332
2954,아모레 성수,관광,experience / shop_etc,편의,시설,매장이 넓어요,129,332
2955,아모레 성수,관광,experience / shop_etc,매력도,분위기,분위기가 편안해요,124,332
2956,아모레 성수,관광,experience / shop_etc,만족도,가격,품질이 좋아요,118,332
2957,아모레 성수,관광,experience / shop_etc,만족도,가격,비싼 만큼 가치있어요,88,332
2958,아모레 성수,관광,experience / shop_etc,만족도,가격,가성비가 좋아요,50,332
2959,아모레 성수,관광,experience / shop_etc,매력도,분위기,트렌디해요,21,332
2960,아모레 성수,관광,experience / shop_etc,매력도,활동,선물하기 좋아요,13,332
2961,아모레 성수,관광,experience / shop_etc,매력도,분위기,고급스러워요,9,332
2962,아모레 성수,관광,experience / shop_etc,매력도,활동,컨셉이 독특해요,7,332
2963,아모레 성수,관광,experience / shop_etc,매력도,분위기,아기자기해요,4,332
2964,아모레 성수,관광,experience / shop_etc,편의,시설,인테리어가 멋져요,4,332
2965,아모레 성수,관광,experience / shop_etc,매력도,분위기,사진이 잘 나와요,4,332
2966,아모레 성수,관광,experience / shop_etc,매력도,분위기,예쁜 소품이 많아요,4,332
2967,아모레 성수,관광,experience / shop_etc,매력도,활동,신상품이 많아요,4,332
2968,아모레 성수,관광,experience / shop_etc,만족도,서비스,추천을 잘해줘요,4,332
2969,아모레 성수,관광,experience / shop_etc,만족도,서비스,주문제작을 잘해줘요,3,332
2970,아모레 성수,관광,experience / shop_etc,만족도,서비스,A/S가 세심해요,1,332
2971,아모레 성수,관광,experience / shop_etc,매력도,분위기,독특한 디자인이 많아요,1,332
2972,아모레 성수,관광,experience / shop_etc,만족도,서비스,포장이 정성스러워요,1,332
2973,아모레 성수,관광,experience / shop_etc,편의,접근성,주차하기 편해요,1,332
2974,아시아공원,관광,nature,편의,접근성,산책로가 잘 되어있어요,12,39
2975,아시아공원,관광,nature,만족도,가격,가격이 합리적이에요,11,39
2976,아시아공원,관광,nature,편의,시설,관리가 잘 되어있어요,8,39
2977,아시아공원,관광,nature,매력도,분위기,뷰가 좋아요,7,39
2978,아시아공원,관광,nature,편의,시설,먹거리가 풍부해요,6,39
2979,아시아공원,관광,nature,편의,시설,편의시설이 잘 되어있어요,4,39
2980,아시아공원,관광,nature,편의,접근성,주차하기 편해요,4,39
2981,아시아공원,관광,nature,매력도,활동,볼거리가 많아요,3,39
2982,아시아공원,관광,nature,매력도,분위기,사진이 잘 나와요,3,39
2983,아시아공원,관광,nature,매력도,분위기,붐비지 않아요,3,39
2984,아시아공원,관광,nature,매력도,활동,체험 프로그램이 다양해요,2,39
2985,아시아공원,관광,nature,매력도,분위기,조용히 쉬기 좋아요,1,39
2986,아시아공원,관광,nature,편의,접근성,근처에 갈 곳이 많아요,1,39
2987,아시아공원,관광,nature,매력도,분위기,자연 경관이 좋아요,1,39
2988,아이파크몰 용산점,관광,shop_etc,편의,시설,종류가 다양해요,2545,"5,539"
2989,아이파크몰 용산점,관광,shop_etc,만족도,서비스,친절해요,1852,"5,539"
2990,아이파크몰 용산점,관광,shop_etc,만족도,가격,가성비가 좋아요,1784,"5,539"
2991,아이파크몰 용산점,관광,shop_etc,만족도,가격,품질이 좋아요,1333,"5,539"
2992,아이파크몰 용산점,관광,shop_etc,편의,시설,매장이 넓어요,1307,"5,539"
2993,아이파크몰 용산점,관광,shop_etc,매력도,활동,특색 있는 제품이 많아요,941,"5,539"
2994,아이파크몰 용산점,관광,shop_etc,편의,시설,시설이 깔끔해요,867,"5,539"
2995,아이파크몰 용산점,관광,shop_etc,편의,접근성,주차하기 편해요,865,"5,539"
2996,아이파크몰 용산점,관광,shop_etc,매력도,분위기,분위기가 편안해요,538,"5,539"
2997,아이파크몰 용산점,관광,shop_etc,만족도,가격,비싼 만큼 가치있어요,314,"5,539"
2998,아이파크몰 용산점,관광,shop_etc,매력도,분위기,트렌디해요,94,"5,539"
2999,아이파크몰 용산점,관광,shop_etc,매력도,분위기,아기자기해요,43,"5,539"
3000,아이파크몰 용산점,관광,shop_etc,매력도,분위기,예쁜 소품이 많아요,26,"5,539"
3001,아이파크몰 용산점,관광,shop_etc,매력도,활동,신상품이 많아요,22,"5,539"
3002,아이파크몰 용산점,관광,shop_etc,매력도,활동,선물하기 좋아요,21,"5,539"
3003,아이파크몰 용산점,관광,shop_etc,매력도,분위기,고급스러워요,16,"5,539"
3004,아이파크몰 용산점,관광,shop_etc,만족도,서비스,포장이 정성스러워요,15,"5,539"
3005,아이파크몰 용산점,관광,shop_etc,만족도,서비스,추천을 잘해줘요,14,"5,539"
3006,아이파크몰 용산점,관광,shop_etc,매력도,분위기,독특한 디자인이 많아요,12,"5,539"
3007,아이파크몰 용산점,관광,shop_etc,매력도,활동,컨셉이 독특해요,11,"5,539"
3008,아이파크몰 용산점,관광,shop_etc,매력도,활동,사이즈가 다양해요,9,"5,539"
3009,아이파크몰 용산점,관광,shop_etc,편의,시설,인테리어가 멋져요,7,"5,539"
3010,아이파크몰 용산점,관광,shop_etc,만족도,서비스,설명이 자세해요,5,"5,539"
3011,아이파크몰 용산점,관광,shop_etc,매력도,분위기,사진이 잘 나와요,4,"5,539"
3012,아이파크몰 용산점,관광,shop_etc,만족도,서비스,A/S가 세심해요,2,"5,539"
3013,아이파크몰 용산점,관광,shop_etc,만족도,서비스,주문제작을 잘해줘요,2,"5,539"
3014,아차산 어울림정원,관광,nature,편의,접근성,산책로가 잘 되어있어요,15,20
3015,아차산 어울림정원,관광,nature,매력도,분위기,뷰가 좋아요,8,20
3016,아차산 어울림정원,관광,nature,매력도,활동,볼거리가 많아요,5,20
3017,아차산 어울림정원,관광,nature,편의,시설,편의시설이 잘 되어있어요,4,20
3018,아차산 어울림정원,관광,nature,매력도,분위기,피크닉하기 좋아요,4,20
3019,아차산 어울림정원,관광,nature,매력도,분위기,사진이 잘 나와요,3,20
3020,아차산 어울림정원,관광,nature,편의,시설,화장실이 깨끗해요,2,20
3021,아차산 어울림정원,관광,nature,만족도,가격,가격이 합리적이에요,1,20
3022,아차산 어울림정원,관광,nature,편의,접근성,대중교통이 편해요,1,20
3023,아쿠아플라넷 63,관광,theme,매력도,활동,공연이 재밌어요,2717,"6,386"
3024,아쿠아플라넷 63,관광,theme,매력도,활동,볼거리가 많아요,2687,"6,386"
3025,아쿠아플라넷 63,관광,theme,편의,시설,관리가 잘 되어있어요,2604,"6,386"
3026,아쿠아플라넷 63,관광,theme,편의,접근성,주차하기 편해요,2512,"6,386"
3027,아쿠아플라넷 63,관광,theme,매력도,분위기,사진이 잘 나와요,1383,"6,386"
3028,아쿠아플라넷 63,관광,theme,만족도,가격,가격이 합리적이에요,1225,"6,386"
3029,아쿠아플라넷 63,관광,theme,편의,시설,규모가 커요,1159,"6,386"
3030,아쿠아플라넷 63,관광,theme,만족도,서비스,설명이 잘 되어있어요,698,"6,386"
3031,아쿠아플라넷 63,관광,theme,매력도,활동,체험 프로그램이 다양해요,671,"6,386"
3032,아쿠아플라넷 63,관광,theme,매력도,분위기,뷰가 좋아요,217,"6,386"
3033,아쿠아플라넷 63,관광,theme,편의,시설,화장실이 깨끗해요,211,"6,386"
3034,아쿠아플라넷 63,관광,theme,편의,시설,인테리어가 멋져요,45,"6,386"
3035,아쿠아플라넷 63,관광,theme,매력도,활동,컨셉이 독특해요,15,"6,386"
3036,아쿠아플라넷 63,관광,theme,매력도,분위기,피크닉하기 좋아요,13,"6,386"
3037,아쿠아플라넷 63,관광,theme,편의,시설,먹거리가 풍부해요,12,"6,386"
3038,아쿠아플라넷 63,관광,theme,편의,시설,야외 공간이 멋져요,6,"6,386"
3039,아쿠아플라넷 63,관광,theme,만족도,서비스,반려동물과 가기 좋아요,2,"6,386"
3040,아트박스 (영등포점),관광,shop_etc,편의,시설,종류가 다양해요,676,"1,135"
3041,아트박스 (영등포점),관광,shop_etc,매력도,활동,특색 있는 제품이 많아요,370,"1,135"
3042,아트박스 (영등포점),관광,shop_etc,만족도,가격,가성비가 좋아요,258,"1,135"
3043,아트박스 (영등포점),관광,shop_etc,만족도,서비스,친절해요,241,"1,135"
3044,아트박스 (영등포점),관광,shop_etc,만족도,가격,품질이 좋아요,133,"1,135"
3045,아트박스 (영등포점),관광,shop_etc,편의,시설,시설이 깔끔해요,130,"1,135"
3046,아트박스 (영등포점),관광,shop_etc,편의,시설,매장이 넓어요,102,"1,135"
3047,아트박스 (영등포점),관광,shop_etc,매력도,분위기,분위기가 편안해요,93,"1,135"
3048,아트박스 (영등포점),관광,shop_etc,편의,접근성,주차하기 편해요,75,"1,135"
3049,아트박스 (영등포점),관광,shop_etc,만족도,가격,비싼 만큼 가치있어요,37,"1,135"
3050,아트박스 (영등포점),관광,shop_etc,매력도,분위기,아기자기해요,19,"1,135"
3051,아트박스 (영등포점),관광,shop_etc,매력도,분위기,예쁜 소품이 많아요,10,"1,135"
3052,아트박스 (영등포점),관광,shop_etc,매력도,분위기,트렌디해요,10,"1,135"
